[Header Section]
Version=v6.02
Date/Time=03/19/2010 11:52:49
Description=
Data Offset=3144
Stage Type=Explorer AFM
Probe Type=AFM
Scanner SerialNum=EX350511
Experiment Type=Plane Image
Data Type=Linearized Height
Calibration Type=System Calibration
Z Gain=High
Image Size=80 µm x 80 µm
Image Resolution=200 x 200  pixels
Data Range=32763, 32771
Scan Rate=160.25 µm/s
Scan Direction=Forward
Rotation=0 degrees
PID Settings=1.000   0.200   0.000
Relative Set Point=-1 nA
Sample Bias=0.00 mV


[Data Section]
Shade data: [a.u]
3.1217e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.7460e+000	1.8730e+000	3.7460e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	1.8730e+000	3.7460e+000	3.7460e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.7460e+000	2.4973e+000	2.4973e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	2.4973e+000	3.7460e+000	3.7460e+000	2.4973e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	1.8730e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	1.8730e+000	3.7460e+000	3.1217e+000	3.7460e+000	2.4973e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000
3.1217e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	1.8730e+000	3.7460e+000	3.1217e+000	3.1217e+000	4.3704e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.7460e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	4.3704e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	4.3704e+000	1.8730e+000	3.1217e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	2.4973e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	2.4973e+000	3.7460e+000	3.1217e+000	2.4973e+000	4.3704e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	4.3704e+000	2.4973e+000	3.1217e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.1217e+000	4.3704e+000	1.8730e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	4.3704e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.1217e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.7460e+000	3.7460e+000	2.4973e+000	2.4973e+000	3.1217e+000	3.7460e+000	3.7460e+000
2.4973e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.7460e+000	3.1217e+000	2.4973e+000	2.4973e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.7460e+000	0.0000e+000	4.9947e+000	4.9947e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	0.0000e+000	4.9947e+000	4.9947e+000	2.4973e+000	3.7460e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.7460e+000	1.8730e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	1.8730e+000	3.7460e+000	3.7460e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.7460e+000	3.7460e+000	3.1217e+000	1.8730e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.7460e+000	1.8730e+000	3.1217e+000	3.7460e+000	3.7460e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	2.4973e+000	0.0000e+000	0.0000e+000	4.9947e+000	4.9947e+000	2.4973e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.7460e+000	3.1217e+000	1.2487e+000	4.3704e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.7460e+000	3.1217e+000	2.4973e+000	0.0000e+000	4.9947e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000
3.1217e+000	3.7460e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.7460e+000	2.4973e+000	2.4973e+000	3.7460e+000	3.7460e+000	1.8730e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	1.8730e+000	3.7460e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.1217e+000	1.8730e+000	4.3704e+000	3.7460e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	1.8730e+000	3.7460e+000	3.7460e+000	3.7460e+000	1.8730e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.7460e+000	1.8730e+000	3.1217e+000	0.0000e+000	0.0000e+000	4.9947e+000	4.9947e+000	4.9947e+000	3.1217e+000	1.8730e+000	1.2487e+000	4.9947e+000	3.1217e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.7460e+000	1.8730e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000
3.7460e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.7460e+000	1.8730e+000	3.1217e+000	3.1217e+000	2.4973e+000	2.4973e+000	3.7460e+000	3.7460e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.7460e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.7460e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	2.4973e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.1217e+000	2.4973e+000	2.4973e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	2.4973e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	0.0000e+000	0.0000e+000	3.1217e+000	4.9947e+000	3.7460e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	2.4973e+000	0.0000e+000	4.9947e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.7460e+000	2.4973e+000	2.4973e+000
3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	6.2434e-001	4.9947e+000	4.3704e+000	3.1217e+000	3.1217e+000	3.1217e+000	1.8730e+000	3.7460e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.7460e+000	2.4973e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.7460e+000	1.8730e+000	3.7460e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.7460e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	4.3704e+000	1.8730e+000	3.7460e+000	3.1217e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.7460e+000	3.7460e+000	2.4973e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.7460e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.7460e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	2.4973e+000	2.4973e+000	3.7460e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.7460e+000	3.1217e+000	2.4973e+000	2.4973e+000
3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	2.4973e+000	4.3704e+000	2.4973e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.7460e+000	3.1217e+000	2.4973e+000	2.4973e+000	3.1217e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.7460e+000	3.7460e+000	2.4973e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	1.8730e+000	3.7460e+000	3.7460e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	0.0000e+000	4.9947e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	2.4973e+000	4.3704e+000	3.1217e+000	2.4973e+000	3.1217e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	2.4973e+000	2.4973e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.7460e+000	1.8730e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.1217e+000	4.3704e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	0.0000e+000	0.0000e+000	4.9947e+000	4.9947e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.7460e+000	1.8730e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.7460e+000	2.4973e+000	2.4973e+000	3.1217e+000	4.3704e+000	2.4973e+000	3.1217e+000	3.7460e+000	1.8730e+000	3.1217e+000	4.3704e+000	2.4973e+000	0.0000e+000	0.0000e+000	4.9947e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.7460e+000	2.4973e+000	2.4973e+000	3.7460e+000	3.7460e+000
3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	2.4973e+000	2.4973e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.7460e+000	1.8730e+000	3.1217e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	1.8730e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.1217e+000	1.8730e+000	3.7460e+000	3.7460e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.7460e+000	3.1217e+000	1.8730e+000	3.7460e+000	3.7460e+000	1.8730e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.7460e+000	2.4973e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.7460e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	2.4973e+000	4.3704e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.7460e+000	3.1217e+000	1.8730e+000	3.1217e+000	3.7460e+000	2.4973e+000	4.3704e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	2.4973e+000	4.3704e+000	2.4973e+000	2.4973e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.7460e+000	3.1217e+000	3.1217e+000	3.1217e+000	2.4973e+000	4.3704e+000	2.4973e+000	3.1217e+000	2.4973e+000	3.7460e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.7460e+000	2.4973e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000	3.1217e+000
